id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
118734,,,,GJ 3649,,,11.210515,18.932597,14.7059,-250.45,-165.14,0.0,10.77,9.933,M1,1.5,-13.61425,2.854701,4.771412,-8e-08,1.826e-05,-1.114e-05,2.9349058622068527,0.3304361459648,-1.214215863e-06,-8.00640704e-07,,,Leo,1,118734,,0.0092640310073639,,,
30557,30630.0,45088.0,,Gl 233A,,,6.436181,18.756904,14.7297,-119.32,-164.06,-8.4,6.78,5.939,K0,0.938,-1.589214,13.856519,4.736364,8.96e-06,-3.37e-06,-1.386e-05,1.6849883653027682,0.327369738378415,-5.784796836e-07,-7.95385324e-07,,,Gem,1,30557,Gl 233,0.3667752315994949,OU,6.81,6.75
77934,78170.0,142709.0,,Gl 604,,,15.961333,-42.624235,14.7319,-256.88,-191.39,35.6,8.06,7.219,K5V,1.118,-5.514853,-9.332453,-9.976471,-2.471e-05,-5.76e-06,-3.471e-05,4.178667146842902,-0.7439332459929012,-1.2453893826e-06,-9.27884903e-07,,,Nor,1,77934,,0.1128236121648991,,,
17567,17609.0,23453.0,,Gl 154,,,3.772254,26.215501,14.7493,386.94,-198.16,36.3,9.61,8.766,K5,1.437,7.287317,11.045047,6.515626,-1.3e-06,4.826e-05,3.69e-06,0.987573772457986,0.4575468098155962,1.8759380555e-06,-9.60706789e-07,,,Tau,1,17567,,0.0271393848764158,,,
37974,38082.0,,,Gl 289,,,7.804536,20.368131,14.7732,1451.22,-989.83,48.4,11.46,10.613,M2,1.51,-6.302434,12.33287,5.141973,-0.00012489,1.601e-05,-4.922e-05,2.0432227544895807,0.3554909502265275,7.035713095e-06,-4.798831254e-06,,,Gem,1,37974,,0.0049522208008852,,11.536,11.366
118471,,,,Gl 269B,,,7.291416,-46.977775,14.7732,-18.9,569.69,0.0,7.9,7.053,K4 V,,-3.343222,9.508888,-10.800525,-8.62e-06,2.859e-05,2.783e-05,1.9088883325107189,-0.8199168502167999,-9.16297856e-08,2.761915664e-06,,,Pup,2,35200,Gl 269,0.1314619288216084,,,
118422,,,,Gl 231.3,,,6.3224,-6.656294,14.7929,-80.43,-655.08,0.0,13.06,12.21,M4,1.7,-1.238692,14.64088,-1.714691,6.21e-06,-4.93e-06,-4.666e-05,1.6552005432178365,-0.1161742458729,-3.899356433e-07,-3.175917458e-06,,,Mon,1,118422,,0.0011376272858234,,,
118873,,,,GJ 3770,,,13.216483,-47.469579,14.7929,-2119.17,-59.19,0.0,17.05,16.2,DC9+,1.4,-9.497656,-3.128759,-10.901162,-4.469e-05,0.00014528,-2.87e-06,3.460067172696289,-0.82850045278805,-1.02740260742e-05,-2.86975761e-07,,,Cen,1,118873,,2.88403150313e-05,,,
66465,66675.0,118926.0,,Gl 521.1,,,13.668648,-4.186104,14.7973,-385.78,482.23,5.0,9.61,8.759,M0V,1.376,-13.371935,-6.24388,-1.080151,-1.862e-05,2.185e-05,3.413e-05,3.5784435977506024,-0.0730612942261537,-1.8703142168e-06,2.337917011e-06,,,Vir,1,66465,,0.0273149242208918,,,
104307,104644.0,,,GJ 9724,,,21.197089,-43.613646,14.8038,215.97,-688.32,0.0,11.98,11.128,M1:,1.586,7.959631,-7.177825,-10.211543,-1.492e-05,3.433e-05,-3.576e-05,5.549384959705926,-0.7612017213583525,1.0470521059e-06,-3.337069526e-06,,,Mic,1,104307,,0.0030817684166115,,12.11,11.87
74952,75181.0,136352.0,5699.0,Gl 582,Nu 2Lup,,15.363507,-48.317628,14.8126,-1622.71,-275.1,-69.4,5.65,4.797,G2V,0.639,-6.271902,-7.595081,-11.06222,-5.041e-05,0.00012196,3.987e-05,4.0221568396993375,-0.8433016900713062,-7.8671200757e-06,-1.333722435e-06,Nu-2,,Lup,1,74952,,1.0500258721108844,,,
119567,,,,GJ 4338B,,,23.489324,41.469995,14.8148,398.48,-34.86,0.0,12.44,11.587,M3 :,1.61,11.001755,-1.479341,9.810771,5.46e-06,2.814e-05,-1.88e-06,6.149490616277714,0.72378796021275,1.9318855543e-06,-1.69015745e-07,,,And,2,119567,GJ 4338,0.0020192960697981,,,
118892,,,,Gl 514.1,,,13.500746,-8.708398,14.8368,-1097.95,-484.25,0.0,14.25,13.393,M4  :,1.65,-13.548315,-5.614946,-2.246377,-2.539e-05,7.496e-05,-3.443e-05,3.534486952409717,-0.151990222482,-5.3230118057e-06,-2.34772964e-06,,,Vir,1,118892,,0.0003826484865951,,,
100597,100923.0,,,Gl 791,,,20.461576,-27.747707,14.8412,-202.72,-876.94,-16.0,11.41,10.553,M3,1.504,7.890496,-10.500156,-6.909686,-3.801e-05,2.63e-05,-4.822e-05,5.356827975374935,-0.4842888428445375,-9.828142932e-07,-4.25152509e-06,,,Mic,1,100597,,0.0052335936518675,,11.471,11.311
92725,93017.0,176051.0,7162.0,Gl 738A,,,18.950441,32.901273,14.8721,202.85,-143.97,-45.8,5.2,4.338,G0V,0.594,3.074982,-12.101832,8.0782,5.88e-06,3.625e-05,-3.416e-05,4.961213864139821,0.5742355506202688,9.83444551e-07,-6.97986255e-07,,,Lyr,1,92725,Gl 738,1.6025072388814183,,,
28032,28103.0,40136.0,2085.0,Gl 225,16Eta Lep,,5.940082,-14.1677,14.8787,-42.23,139.02,-1.4,3.71,2.847,F1V,0.337,0.226289,14.424355,-3.64172,3.06e-06,1.02e-06,1.007e-05,1.5551097155528486,-0.2472730146051925,-2.047368173e-07,6.73987978e-07,Eta,16.0,Lep,1,28032,,6.327031548665008,,,
119566,,,,GJ 4337A,,,23.489603,41.473332,14.881,398.48,-34.86,0.0,11.87,11.007,M2,1.52,11.050456,-1.485069,9.855261,5.48e-06,2.827e-05,-1.88e-06,6.149563571277715,0.72384618921275,1.9318855543e-06,-1.69015745e-07,,,And,1,119566,GJ 4337,0.0034450854628657,,,
61952,62145.0,110833.0,,Gl 483,,,12.737411,51.759302,14.881,-378.76,-183.86,10.6,7.01,6.147,K3V,0.936,-9.039804,-1.767085,11.687872,-2.205e-05,2.353e-05,3.1e-07,3.334646532547406,0.9033702344387112,-1.8362802965e-06,-8.91378433e-07,,,CVn,1,61952,,0.3028307694265777,,,
119182,,,,GJ 4029,,,17.833107,22.683357,14.881,-766.69,-143.48,0.0,20.1,19.237,m,,-0.599918,-13.716844,5.738679,-5.543e-05,-1.58e-06,-9.55e-06,4.668696535099628,0.39589926898175,-3.7170180075e-06,-6.95620365e-07,,,Her,1,119182,,1.7587333541e-06,,,
119222,,,,GJ 1228,,,18.505852,54.789391,14.881,-247.58,274.96,0.0,15.5,14.637,DXP8,0.49,1.132589,-8.505061,12.158345,-1.984e-05,1.37e-05,1.144e-05,4.844820613914484,0.956255271912,-1.2003017103e-06,1.33305824e-06,,,Dra,1,119222,,0.0001216746203979,,,
85769,86032.0,159561.0,6556.0,Gl 681,55Alp Oph,Rasalhague,17.582241,12.560035,14.8965,110.08,-222.61,12.6,2.08,1.215,A5III,0.155,-1.587067,-14.453242,3.239454,6.15e-06,-1.685e-05,-1.289e-05,4.603020022725371,0.2192139606173275,5.336828996e-07,-1.079243734e-06,Alp,55.0,Oph,1,85769,,28.444611074479155,,,
118467,,,,GJ 1096,,,7.271613,33.153884,14.9031,-129.79,-399.44,0.0,14.48,13.614,m+,1.75,-4.077299,11.791939,8.15035,3.7e-06,1.798e-05,-2.416e-05,1.9037039410162004,0.5786444382845,-6.29239676e-07,-1.93655431e-06,,,Gem,1,118467,,0.0003121763510848,,,
84263,84521.0,,,GJ 2128,,,17.27805,8.058392,14.9076,-280.74,-67.09,0.0,11.49,10.623,M3.5,1.517,-2.773224,-14.497538,2.089781,-2.005e-05,3.14e-06,-4.8e-06,4.523383011673141,0.1406454659618925,-1.3610659268e-06,-3.25261498e-07,,,Oph,1,84263,,0.0049068185676795,,11.55,11.43
98834,99150.0,,,Gl 781.1A,,,20.129153,-31.753991,14.9076,290.03,-753.34,0.0,12.19,11.323,M,1.56,6.705597,-10.757328,-7.845469,2.63e-06,3.54e-05,-4.629e-05,5.26979984041978,-0.5542116875845837,1.4061051177e-06,-3.652295381e-06,,,Sgr,1,98834,Gl 781.1,0.0025751349904103,,12.327,11.967
118977,,,,GJ 3856,,,14.53622,16.01323,14.9254,171.19,-55.62,0.0,13.61,12.74,m,,-11.298319,-8.841002,4.11731,6.76e-06,-1.044e-05,-3.87e-06,3.8055734206269873,0.27948358560435,8.299525397e-07,-2.69667913e-07,,,Boo,1,118977,,0.0006982324040772,,,
118202,,,,GJ 3208,,,3.236543,28.679658,14.9254,309.58,-770.1,0.0,16.77,15.9,m,2.15,8.6682,9.81443,7.16288,9.2e-07,3.488e-05,-4.888e-05,0.8473249673096133,0.5005544535227,1.5008861923e-06,-3.733569546e-06,,,Ari,1,118202,,3.80189396321e-05,,,
119283,,,,GJ 4109,,,19.419073,28.353942,14.9254,172.62,371.89,0.0,12.48,11.61,M3.5,1.56,4.768335,-12.238717,7.088325,7e-06,1.644e-05,2.368e-05,5.083901432268769,0.4948696481949999,8.368853754e-07,1.8029639e-06,,,Cyg,1,119283,,0.0019769696401118,,,
118071,,,,GJ 3097,,,1.426766,9.757924,14.9254,223.54,-413.43,0.0,13.13,12.26,dM3.5,1.68,13.695193,5.367509,2.529644,-1.18e-06,1.691e-05,-2.948e-05,0.3735263506250757,0.1703078977704,1.0837525015e-06,-2.004384592e-06,,,Psc,1,118071,,0.001086425623617,,,
118266,,,,GJ 3256,,,3.907242,-9.15983,14.9254,211.6,-167.71,0.0,11.22,10.35,M3,1.53,7.675213,12.578295,-2.375961,-1.407e-05,6.33e-06,-1.198e-05,1.022913598287403,-0.15986919480875,1.0258657481e-06,-8.13076175e-07,,,Eri,1,118266,,0.0063095734448019,,,
119498,,,,GJ 4276,,,22.421205,59.41303,14.9254,132.85,-312.97,0.0,12.91,12.04,m,,6.955262,-3.050273,12.848647,2.171e-05,9.7e-07,-1.152e-05,5.869857615748731,1.0369529996888,6.440749746e-07,-1.517326224e-06,,,Cep,1,119498,,0.001330454417978,,,
118091,,,,GJ 3118B,,,1.863635,64.4317,14.9254,187.36,-208.08,0.0,14.5,13.63,DA6,,5.689817,3.019976,13.463777,5.64e-06,1.834e-05,-6.5e-06,0.4878986143455944,1.1245453099846998,9.083469119e-07,-1.008800306e-06,,,Cas,2,118091,GJ 3118,0.0003076096814741,,,
119578,,,,GJ 4352,,,23.635523,-16.237384,14.9254,-263.08,-60.74,0.0,11.34,10.47,M2,1.57,14.264856,-1.365336,-4.173405,-3.04e-06,-1.883e-05,-4.22e-06,6.18776539260846,-0.28339582082185,-1.2754478308e-06,-2.94456437e-07,,,Aqr,1,119578,,0.005649369748123,,,
118090,,,,GJ 3117A,,,1.863638,64.435033,14.9254,187.36,-208.08,-15.0,11.37,10.5,dM2,,5.688831,3.019458,13.46346,-2e-07,1.524e-05,-2.034e-05,0.4878992923455944,1.1246034869847,9.083469119e-07,-1.008800306e-06,,,Cas,1,118090,GJ 3117,0.0054954087385762,,,
34027,34115.0,,,Gl 258,,,7.073777,68.288802,14.9298,346.92,54.34,0.0,11.95,11.08,M5,1.527,-1.532346,5.306124,13.870685,-2.311e-05,-1.048e-05,1.45e-06,1.8519105517616803,1.1918644311678477,1.6819156206e-06,2.63447754e-07,,,Cam,1,34027,,0.0032210687912834,,12.037,11.817
5236,5247.0,,,Gl 52,,,1.118624,63.941327,14.9321,1548.21,319.28,2.9,9.0,8.129,K7V,1.289,6.280112,1.894184,13.414196,-5.098e-05,0.00010168,1.282e-05,0.2928551399214826,1.1159866772397913,7.5059338837e-06,1.547913119e-06,,,Cas,1,5236,,0.0487977727286485,,,
42644,42762.0,,,Gl 319B,,,8.714507,9.553099,14.9343,223.69,-616.13,0.0,11.83,10.959,M5,1.55,-9.607013,11.162238,2.47852,-1.71e-05,-4.95e-06,-4.399e-05,2.2814527191975675,0.1667330350278625,1.084479722e-06,-2.98708253e-06,,,Cnc,2,42629,Gl 319,0.0036008082917348,,11.964,11.684
59020,59199.0,105452.0,4623.0,Gl 455.3,1Alp Crv,Alchiba,12.140225,-24.728875,14.9365,100.18,-39.33,2.9,4.02,3.149,F0IV/V,0.334,-13.557668,-0.497944,-6.248321,-1.24e-06,-7.3e-06,-3.83e-06,3.1783035477555206,-0.431600297425675,4.856863452e-07,-1.9067722e-07,Alp,1.0,Crv,1,59020,,4.790711300030742,,,
109292,109638.0,,,GJ 9773,,,22.209986,8.55325,14.9611,116.05,-661.45,0.0,11.99,11.115,M3,1.553,13.199692,-6.682168,2.225142,1.017e-05,4.29e-06,-4.744e-05,5.8145607499799175,0.1492823674992125,5.626262763e-07,-3.20680009e-06,,,Peg,1,109292,,0.0031188895840939,,12.097,11.857
118408,,,,Gl 225.2C,,,6.005588,-31.029362,14.9656,-400.1,391.81,105.0,8.3,7.425,K5 V,,-0.018559,12.828658,-7.717196,2.886e-05,0.00010671,-3.101e-05,1.572259165023205,-0.54156453733355,-1.9397395359e-06,1.899553329e-06,,,Col,3,28371,Gl 225.2,0.0933254300796991,,,
118407,,,,Gl 225.2B,,,6.005588,-31.029362,14.9656,-400.1,391.81,0.0,9.1,8.225,,,-0.018552,12.824058,-7.714427,2.9e-05,1.47e-05,2.436e-05,1.572259165023205,-0.54156453733355,-1.9397395359e-06,1.899553329e-06,,,Col,2,28371,Gl 225.2,0.0446683592150963,,,
119253,,,,Gl 738B,,,18.950359,32.900837,14.979,154.75,-156.38,0.0,7.7,6.823,K1 V,,3.09699,-12.189266,8.136394,1.241e-05,-3.21e-06,-9.53e-06,4.9611923144585335,0.5742279406304001,7.502491707e-07,-7.58127392e-07,,,Lyr,2,92725,Gl 738,0.1624800335227318,,,
113999,114361.0,218511.0,,GJ 1279,,,23.16146,-67.732824,14.9835,-316.98,-215.17,0.0,8.29,7.412,K5V,1.201,5.541349,-1.236543,-13.866135,-1.913e-05,-1.932e-05,-5.92e-06,6.063656014328959,-1.1821607937689649,-1.5367624046e-06,-1.043173596e-06,,,Ind,1,113999,,0.0944495732507706,,,
118172,,,,GJ 3181,,,2.776303,16.420875,14.9925,-809.58,-552.25,-34.0,16.86,15.981,M6,2.02,10.74547,9.555065,4.237752,2.267e-05,-5.859e-05,-4.833e-05,0.7268344512702478,0.28659833161045,-3.924954595e-06,-2.677407791e-06,,,Ari,1,118172,,3.52858025829e-05,,,
19346,19394.0,,,Gl 163,,,4.154237,-53.373698,14.9948,1043.71,581.95,66.0,11.79,10.91,M,1.48,4.156435,7.921972,-12.034456,-3.269e-05,0.00010097,-2.894e-05,1.0875767404275716,-0.9315467639843864,5.0600488653e-06,2.821373213e-06,,,Dor,1,19346,,0.003767037989839,,11.882,11.682
1365,1368.0,,,Gl 14,,,0.285074,40.948295,15.0038,567.93,82.78,3.0,8.99,8.109,M0,1.37,11.300858,0.845066,9.833173,-4.7e-06,4.107e-05,6.56e-06,0.0746322602704398,0.7146825746266849,2.753402336e-06,4.01328764e-07,,,And,1,1365,,0.0497049910576234,,,
12229,12261.0,,,,,,2.631318,-58.75308,15.0105,78.97,206.57,0.0,12.36,11.478,,,6.010741,4.94958,-12.833073,6.27e-06,1.26e-05,7.8e-06,0.6888774760019309,-1.0254346830533336,3.828573635e-07,1.001479619e-06,,,Hor,1,12229,,0.0022325438616167,,12.502,12.102
47457,47592.0,84117.0,3862.0,Gl 364,,,9.704011,-23.915569,15.0128,-399.23,263.18,35.2,4.93,4.048,G0V,0.534,-11.318572,7.76158,-6.086167,-1.711e-05,4.696e-05,2.91e-06,2.540504065185502,-0.417405420589365,-1.9355216569e-06,1.275932644e-06,,,Hya,1,47457,,2.0931483034474474,,,
27292,27359.0,,,Gl 218,,,5.794575,-36.328565,15.0286,769.53,-123.16,56.0,10.72,9.835,M2,1.476,0.650756,12.09044,-8.903463,-5.379e-05,4.378e-05,-4.116e-05,1.517016311383765,-0.63405307859462,3.730786716e-06,-5.97096528e-07,,,Col,1,27292,,0.0101391138573667,,10.8,10.66
119096,,,,GJ 3965,,,16.583505,43.293404,15.0376,207.7,-281.71,0.0,14.82,13.934,DA8,0.42,-3.966286,-10.201213,10.311802,9.01e-06,-1.861e-05,-1.495e-05,4.341551488900726,0.7556124370842501,1.0069580145e-06,-1.365778315e-06,,,Her,1,119096,,0.0002324877101502,,,
104861,105199.0,203280.0,8162.0,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,149.91,48.27,-11.5,2.45,1.564,A7IV-V,0.257,5.276111,-4.483201,13.348778,5.7e-07,1.386e-05,-8.82e-06,5.578848152361649,1.092324304671176,7.267841885e-07,2.34019563e-07,Alp,5.0,Cep,1,104861,,20.62528697846573,,,
48941,49081.0,86728.0,3951.0,Gl 376,20    LMi,,10.016864,31.923672,15.0466,-529.22,-428.93,55.8,5.37,4.483,G1V,0.676,-11.088308,6.336788,7.956742,-3.727e-05,6.576e-05,3.62e-06,2.622408944854098,0.55717318527595,-2.5657309602e-06,-2.07951132e-06,,20.0,LMi,1,48941,,1.4021678337057588,,,
103757,104092.0,200779.0,,Gl 818,,,21.088818,7.069298,15.058,77.69,-563.47,-65.7,8.27,7.381,K5,1.119,10.809072,-10.317732,1.853111,-4.066e-05,4.665e-05,-4.909e-05,5.521039652702799,0.1233825329281062,3.766517484e-07,-2.731779645e-06,,,Equ,1,103757,,0.0971851702940168,,,
119349,,,,Gl 792,,,20.523978,38.560552,15.0602,213.88,708.42,0.0,13.48,12.591,M4,1.76,7.22761,-9.297493,9.387646,-7.45e-06,3.503e-05,4.045e-05,5.373164757974998,0.6730085898841499,1.0369195e-06,3.434497683e-06,,,Cyg,1,119349,,0.0008009400305333,,,
49050,49189.0,,,Gl 378,,,10.039426,48.088806,15.0966,-637.32,-1473.03,-9.8,10.03,9.136,M2,1.359,-8.784629,4.951779,11.234539,-4.116e-05,7.674e-05,-7.946e-05,2.628315525122697,0.8393079903041175,-3.0898145489e-06,-7.141450958e-06,,,UMa,1,49050,,0.0193018972763457,,10.086,9.966
119382,,,,Gl 815B,,,21.001351,40.069763,15.1035,600.1,-274.75,0.0,11.9,11.005,,,8.176081,-8.169572,9.722424,4.022e-05,2.192e-05,-1.539e-05,5.498140788344851,0.6993492929327,2.909366897e-06,-1.332001346e-06,,,Cyg,2,103322,Gl 815,0.0034514373933585,,,
77113,77349.0,,,GJ 3916,,,15.790181,-10.896501,15.1035,-326.12,-356.06,0.0,11.27,10.375,K:...,1.565,-8.109596,-12.417672,-2.855097,-1.73e-05,1.718e-05,-2.56e-05,4.133859594599219,-0.1901798264914125,-1.581074375e-06,-1.72622759e-06,,,Lib,1,77113,,0.0061659500186148,,11.34,11.19
5849,5862.0,7570.0,370.0,Gl 55,Nu  Phe,,1.253043,-45.531664,15.1149,664.47,178.12,11.6,4.97,4.073,F8V,0.571,10.023612,3.411601,-10.786636,1e-06,5.177e-05,6.8e-07,0.3280459256128029,-0.7946774539363888,3.2214414632e-06,8.63550127e-07,Nu,,Phe,1,5849,,2.045502431109353,,,
118208,,,,GJ 3213,,,3.286429,45.373704,15.1515,-251.14,-67.29,0.0,12.39,11.488,m,,6.941399,8.068685,10.783378,1.628e-05,-9.36e-06,-3.47e-06,0.8603851179461327,0.7919205289589499,-1.2175610773e-06,-3.26240821e-07,,,Per,1,118208,,0.0022120757764641,,,
119597,,,,GJ 4367,,,23.842037,-9.559503,15.1515,621.78,-419.39,0.0,13.45,12.548,m,,14.928328,-0.617677,-2.516237,-3.21e-06,4.584e-05,-3.038e-05,6.241830650725148,-0.16684480797435,3.014474503e-06,-2.033279487e-06,,,Aqr,1,119597,,0.0008332973486343,,,
118165,,,,GJ 1050,,,2.664021,-34.132674,15.1515,540.07,-1633.01,-71.0,11.75,10.848,m,1.52,9.610413,8.053202,-8.499639,-0.00012312,-5.139e-05,-5.859e-05,0.6974390166622289,-0.5957275400366,2.6183332446e-06,-7.917060732e-06,,,For,1,118165,,0.0039884118690905,,,
119434,,,,GJ 4216,,,21.750289,-5.787432,15.1515,-174.9,-392.82,0.0,12.81,11.908,M3.5,1.64,12.53443,-8.37387,-1.527848,-9.55e-06,-9.07e-06,-2.871e-05,5.694212451043636,-0.1010097352246,-8.479391273e-07,-1.904464492e-06,,,Aqr,1,119434,,0.0015024499029989,,,
118035,,,,GJ 3069,,,1.033284,54.180709,15.1515,-357.08,-129.97,0.0,15.12,14.218,m,1.84,8.544805,2.369002,12.285849,1.447e-05,-2.32e-05,-5.59e-06,0.2705131893654736,0.9456317621102,-1.7311726905e-06,-6.30097796e-07,,,Cas,1,118035,,0.0001789781439409,,,
118248,,,,GJ 3247,,,3.722959,-9.56375,15.1515,423.34,301.96,0.0,14.7,13.798,m,,8.388446,12.363855,-2.517345,-2.366e-05,2.051e-05,2.187e-05,0.9746684275117632,-0.1669189246185,2.0524102353e-06,1.46396763e-06,,,Eri,1,118248,,0.0002635117589864,,,
118549,,,,GJ 2070,,,8.574,-1.143898,15.1515,191.91,-429.03,0.0,12.73,11.828,M3.5,1.62,-9.452895,11.837198,-0.302477,-1.062e-05,-9.28e-06,-3.151e-05,2.244668020296718,-0.01996479429145,9.304059344e-07,-2.080005829e-06,,,Hya,1,118549,,0.0016173350557998,,,
118233,,,,GJ 3235,,,3.577599,-4.841982,15.1515,414.19,-314.39,0.0,13.1,12.198,k-m,,8.94552,12.161827,-1.278908,-2.566e-05,1.646e-05,-2.301e-05,0.9366131614891746,-0.0845085245289,2.0080497835e-06,-1.524210578e-06,,,Eri,1,118233,,0.0011502705477901,,,
118849,,,,GJ 3753,,,12.834849,55.099317,15.1515,-39.96,-1.74,0.0,12.31,11.408,DA4,0.03,-8.462794,-1.879616,12.426427,-7.4e-07,2.84e-06,-7e-08,3.3601556914226625,0.9616644952425,-1.937315468e-07,-8.45515e-09,,,UMa,1,118849,,0.0023812226232768,,,
119081,,,,GJ 3953,,,16.425591,26.026245,15.1515,-179.97,3.14,0.0,12.24,11.338,m,,-5.454341,-12.474747,6.648218,-1.207e-05,5.39e-06,2.1e-07,4.300209628040956,0.45424367139985,-8.725191809e-07,1.5227997e-08,,,Her,1,119081,,0.0025398028137728,,,
115849,116215.0,221503.0,,Gl 898,,,23.547053,-16.845641,15.1561,343.55,-217.65,0.5,8.59,7.687,K5/M0V,1.29,14.403874,-1.716071,-4.392152,-1.13e-06,2.555e-05,-1.545e-05,6.164604056802246,-0.2940118979735312,1.6655773995e-06,-1.055196975e-06,,,Aqr,1,115849,,0.073316208902721,,,
3575,3583.0,4391.0,209.0,GJ 1021,,,0.76265,-47.551985,15.1584,183.96,78.36,-11.4,5.8,4.897,G5IV,0.635,10.027401,2.02916,-11.185157,-6.23e-06,1.253e-05,1.249e-05,0.199661395803409,-0.829938707875,8.918632467e-07,3.799e-07,,,Phe,1,3575,,0.9576349769692682,,,
25583,25647.0,36705.0,,,,,5.479112,-65.44857,15.1676,32.14,150.97,32.8,6.88,5.975,K1III(p),0.83,0.856775,6.243901,-13.796544,9.3e-07,2.413e-05,-2.59e-05,1.434428049417273,-1.1422930426718862,1.558191169e-07,7.31923213e-07,,,Dor,1,25583,,0.3548133892335754,AB,6.954,6.824
118380,,,,GJ 1081,,,5.554875,44.818492,15.1745,50.1,-356.5,0.0,12.21,11.304,k-m,1.6,1.251467,10.690931,10.695947,-1.51e-06,1.879e-05,-1.86e-05,1.454262874582698,0.7822302509311,2.42891654e-07,-1.728341378e-06,,,Aur,1,118380,,0.0026205955547333,,,
27367,27435.0,38858.0,2007.0,GJ 1085,,,5.809706,-4.094648,15.1768,62.39,-230.65,31.9,5.97,5.064,G4V,0.639,0.753864,15.119563,-1.083709,-3.02e-06,3.152e-05,-1.926e-05,1.520977403658484,-0.0714650864490974,3.024752553e-07,-1.118222754e-06,,,Ori,1,27367,,0.8211074640850878,,,
95152,95447.0,182572.0,7373.0,Gl 759,31    Aql,,19.416164,11.944415,15.1768,721.27,643.6,-100.6,5.17,4.264,G8IVvar,0.761,5.379424,-13.838527,3.140845,9.44e-06,0.00012218,2.504e-05,5.083139887136795,0.20846937728242,3.4968156337e-06,3.120260848e-06,,31.0,Aql,1,95152,,1.715536647728346,,,
1391,1392.0,1317.0,,,,,0.290152,8.876517,15.186,75.32,75.53,35.9,6.66,5.753,F5,0.589,14.961169,1.138666,2.343333,3.49e-05,8.22e-06,1.116e-05,0.0759616241645616,0.154924455073005,3.651616642e-07,3.66179772e-07,,38.0,Psc,1,1391,,0.4353113592296377,,,
118026,,,,Gl 40B,,,0.859893,-22.910033,15.1953,614.43,-267.16,0.0,17.3,16.391,m,,13.643442,3.124548,-5.915306,-1.756e-05,4.241e-05,-1.813e-05,0.2251195890348718,-0.39985550665385,2.9788406974e-06,-1.295233077e-06,,,Cet,2,4012,Gl  40,2.41880022315e-05,,,
118498,,,,Gl 288B,,,7.762022,-33.919724,15.1999,-338.9,1594.38,0.0,16.59,15.681,m,1.2,-5.614055,11.294903,-8.482014,-6.84e-06,6.985e-05,9.746e-05,2.03209253232183,-0.5920108573820001,-1.6430335634e-06,7.72977236e-06,,,Pup,2,37745,Gl 288,4.65157470302e-05,,,
37745,37853.0,63077.0,3018.0,Gl 288A,,,7.759736,-34.172363,15.2091,-220.83,1722.89,102.6,5.36,4.449,G0V,0.589,-5.594502,11.272064,-8.543229,-5.573e-05,0.00014892,4.615e-05,2.031494094127056,-0.596420251943825,-1.0706140508e-06,8.35280642e-06,,,Pup,1,37745,Gl 288,1.4467716832477222,,,
119041,,,,Gl 599B,,,15.791452,-37.918439,15.2439,-405.78,-216.66,1.0,12.78,11.865,DA7,0.33,-6.572508,-10.070783,-9.368004,-2.018e-05,2.395e-05,-1.326e-05,4.1341925381523525,-0.6618016150780001,-1.967276953e-06,-1.05042156e-06,,,Lup,2,77121,Gl 599,0.0015631476426409,,,
82607,82860.0,153597.0,6315.0,Gl 648,19    Dra,,16.93375,65.134796,15.2579,238.05,50.84,-20.9,4.88,3.963,F6Vvar,0.481,-1.767632,-6.167324,13.843316,2.034e-05,7.07e-06,-1.781e-05,4.433245260365958,1.1368166396936563,1.1540989666e-06,2.46479275e-07,,19.0,Dra,1,82607,,2.2636016404497483,,,
117973,,,,GJ 1006B,,,0.27094,19.864002,15.2672,695.86,-759.39,0.0,13.22,12.301,M4.5,1.6,14.322712,1.017798,5.187622,1.542e-05,5.272e-05,-5.286e-05,0.0709318972238757,0.34669223845755,3.3736244775e-06,-3.681650849e-06,,,Psc,2,1294,GJ 1006,0.001046164551022,,,
28882,28954.0,41593.0,,Gl 227,,,6.111244,15.542106,15.2718,-122.3,-103.29,-11.7,6.76,5.841,K0,0.814,-0.428441,14.707028,4.091997,9.33e-06,-9.21e-06,-1.057e-05,1.5999200408876009,0.2712609193145625,-5.929271313e-07,-5.0076405e-07,,,Ori,1,28882,,0.4014209182043209,,,
103322,103655.0,,,Gl 815A,,,21.001455,40.070278,15.2905,614.37,-247.16,-33.7,10.12,9.198,M3Ve,1.52,8.277007,-8.270574,9.84271,2.188e-05,4.252e-05,-3.621e-05,5.49816794831083,0.699358289176945,2.9785498092e-06,-1.198265492e-06,,,Cyg,1,103322,Gl 815,0.0182305596068106,V1396,10.197,10.057
118214,,,,GJ 1059,,,3.383841,42.009647,15.2905,423.32,-570.0,0.0,15.33,14.408,m,1.89,7.186893,8.799344,10.233255,-6.41e-06,4.175e-05,-3.139e-05,0.8858876186636263,0.73320665910105,2.0523132725e-06,-2.763437979e-06,,,Per,1,118214,,0.0001502449902999,,,
